PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,HasCabin,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare
245,0,3,0.08692593688652077,0,0,-0.8217737386200644,0,-0.5609748304808925,1,1,0,0,0,1,0,0
246,0,1,1.187104650661617,2,0,2.0316232164746784,1,0.6792945838081278,0,1,1,0,0,0,0,1
247,0,3,-0.30599503231887076,0,0,-0.7949053180353277,0,-0.5609748304808925,1,0,0,1,1,0,0,0
248,1,2,-0.38457922615994905,0,2,-0.466377811794686,0,0.6792945838081278,0,0,0,1,0,0,1,0
249,1,1,0.637015293774069,1,1,1.3926335529610958,1,0.6792945838081278,0,1,0,1,0,1,0,0
250,0,2,1.9729465890724,1,0,0.0954164367952591,0,0.059159876663617626,0,1,0,1,0,0,0,1
251,0,3,-0.30599503231887076,0,0,-0.8205524467753036,0,-0.5609748304808925,1,1,0,1,0,1,0,0
252,0,3,0.008341743045442463,1,1,-0.6636164447235471,1,0.6792945838081278,0,0,0,1,0,0,1,0
253,0,1,2.267637315976444,0,0,0.12228485737999564,1,-0.5609748304808925,1,1,0,1,0,1,0,0
254,0,3,0.08692593688652077,1,0,-0.3882151337299979,0,0.059159876663617626,0,1,0,1,0,1,0,0
255,0,3,0.9513520691383821,0,2,-0.18731262526685463,0,0.6792945838081278,0,0,0,1,0,0,1,0
256,1,3,0.008341743045442463,0,2,-0.42994423348178334,0,0.6792945838081278,0,0,0,0,0,0,1,0
257,1,1,0.4798469060919123,0,0,2.0316232164746784,0,-0.5609748304808925,1,0,0,0,0,0,1,0
258,1,1,0.08692593688652077,0,0,2.0316232164746784,1,-0.5609748304808925,1,0,0,1,1,0,0,0
259,1,1,0.4798469060919123,0,0,2.0316232164746784,0,-0.5609748304808925,1,0,0,0,1,0,0,0
260,1,2,1.658609813708087,0,1,0.0954164367952591,0,0.059159876663617626,0,0,0,1,0,0,1,0
261,0,3,-0.30599503231887076,0,0,-0.7961266098800885,0,-0.5609748304808925,1,1,1,0,0,1,0,0
262,1,3,-2.0348472968225937,4,2,0.35860482934120075,0,3.1598334123861687,0,1,0,1,0,0,0,0
263,0,1,1.8157782013902435,1,1,2.0316232164746784,1,0.6792945838081278,0,1,0,1,0,1,0,0
264,0,1,0.8727678752973038,0,0,-1.1747270817559212,1,-0.5609748304808925,1,1,0,1,0,1,0,0
265,0,3,-0.5810397107626448,0,0,-0.7961266098800885,0,-0.5609748304808925,1,0,1,0,1,0,0,0
266,0,2,0.5584310999329906,0,0,-0.661784506956406,0,-0.5609748304808925,1,1,0,1,0,1,0,0
267,0,3,-1.0132527768885755,4,1,0.7640737218017698,0,2.5396987052416584,0,1,0,1,0,1,0,0
268,1,3,-0.30599503231887076,1,0,-0.7949053180353277,0,0.059159876663617626,0,1,0,1,0,1,0,0
269,1,1,2.267637315976444,0,1,2.0316232164746784,1,0.059159876663617626,0,0,0,1,0,0,1,0
270,1,1,0.4798469060919123,0,0,2.0316232164746784,1,-0.5609748304808925,1,0,0,1,1,0,0,0
271,0,1,0.8727678752973038,0,0,0.33967480574740916,0,-0.5609748304808925,1,1,0,1,0,1,0,0
272,1,3,-0.30599503231887076,0,0,-1.1747270817559212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
273,1,2,0.9513520691383821,0,1,-0.22211944284253596,0,0.059159876663617626,0,0,0,1,0,0,1,0
274,0,1,0.637015293774069,0,1,0.2761676298198501,1,0.059159876663617626,0,1,0,0,0,1,0,0
275,1,3,-0.5810397107626448,0,0,-0.7961266098800885,0,-0.5609748304808925,1,0,1,0,1,0,0,0
276,1,1,2.267637315976444,1,0,2.0316232164746784,1,0.059159876663617626,0,0,0,1,1,0,0,0
277,0,3,1.2656888445026953,0,0,-0.7961266098800885,0,-0.5609748304808925,1,0,0,1,1,0,0,0
278,0,2,0.08692593688652077,0,0,-1.1747270817559212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
279,0,3,-1.7205105214582803,4,1,0.24807791739035287,0,2.5396987052416584,0,1,1,0,0,0,0,0
280,1,3,0.4798469060919123,1,1,-0.18548068749971344,0,0.6792945838081278,0,0,0,1,0,0,1,0
281,0,3,2.267637315976444,0,0,-0.7961266098800885,0,-0.5609748304808925,1,1,1,0,0,1,0,0
282,0,3,-0.07024245079563585,0,0,-0.7910362654711258,0,-0.5609748304808925,1,1,0,1,0,1,0,0
283,0,3,-1.0132527768885755,0,0,-0.710636180746836,0,-0.5609748304808925,1,1,0,1,0,1,0,0
284,1,3,-0.7775001953653405,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
285,0,1,0.8727678752973038,0,0,0.0954164367952591,1,-0.5609748304808925,1,1,0,1,0,1,0,0
286,0,3,0.3226785184097557,0,0,-0.7515494575463212,0,-0.5609748304808925,1,1,0,0,0,1,0,0
287,1,3,0.08692593688652077,0,0,-0.710636180746836,0,-0.5609748304808925,1,1,0,1,0,1,0,0
288,0,3,-0.5417476138421057,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,1,0,1,0,0
289,1,2,1.0299362629794604,0,0,-0.539655322480331,0,-0.5609748304808925,1,1,0,1,0,1,0,0
290,1,3,-0.5417476138421057,0,0,-0.7961266098800885,0,-0.5609748304808925,1,0,1,0,1,0,0,0
291,1,1,-0.22741083847779245,0,0,2.0316232164746784,0,-0.5609748304808925,1,0,0,1,1,0,0,0
292,1,1,-0.7775001953653405,1,0,2.0316232164746784,1,0.059159876663617626,0,0,0,0,0,0,1,0
293,0,2,0.5584310999329906,0,0,-0.5457617817041348,1,-0.5609748304808925,1,1,0,0,0,1,0,0
294,0,3,-0.38457922615994905,0,0,-0.7423897687106156,0,-0.5609748304808925,1,0,0,1,1,0,0,0
295,0,3,-0.38457922615994905,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,1,0,1,0,0
296,0,1,0.8727678752973038,0,0,0.1794803970538311,0,-0.5609748304808925,1,1,0,0,0,1,0,0
297,0,3,-0.4238713230804882,0,0,-0.8215685615901446,0,-0.5609748304808925,1,1,0,0,0,1,0,0
298,0,1,-2.1134314906636718,1,2,2.0316232164746784,1,1.299429290952638,0,0,0,1,1,0,0,0
299,1,1,0.8727678752973038,0,0,0.3152489688521941,1,-0.5609748304808925,1,1,0,1,0,1,0,0
300,1,1,1.658609813708087,0,1,2.0316232164746784,1,0.059159876663617626,0,0,0,0,0,0,1,0
301,1,3,-0.5810397107626448,0,0,-0.7961266098800885,0,-0.5609748304808925,1,0,1,0,1,0,0,0
302,1,3,-0.30599503231887076,2,0,-0.03892566612842342,0,0.6792945838081278,0,1,1,0,0,1,0,0
303,0,3,-0.7775001953653405,0,0,-1.1747270817559212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
304,1,2,-0.07024245079563585,0,0,-0.5714089104441106,1,-0.5609748304808925,1,0,1,0,1,0,0,0
305,0,3,-0.30599503231887076,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
306,1,1,-2.1983024200120362,1,2,2.0316232164746784,1,1.299429290952638,0,1,0,1,0,0,0,0
307,1,1,0.4798469060919123,0,0,2.0316232164746784,0,-0.5609748304808925,1,0,0,0,1,0,0,0
308,1,1,-0.9346685830474972,1,0,2.0316232164746784,1,0.059159876663617626,0,0,0,0,0,0,1,0
309,0,2,0.08692593688652077,1,0,-0.002286910785600916,0,0.059159876663617626,0,1,0,0,0,1,0,0
310,1,1,0.08692593688652077,0,0,1.6063596257942268,1,-0.5609748304808925,1,0,0,0,1,0,0,0
311,1,1,-0.38457922615994905,0,0,2.0316232164746784,1,-0.5609748304808925,1,0,0,0,1,0,0,0
312,1,1,-0.8560843892064189,2,2,2.0316232164746784,1,1.9195639980971482,0,0,0,0,1,0,0,0
313,0,2,-0.22741083847779245,1,1,0.0954164367952591,0,0.6792945838081278,0,0,0,1,0,0,1,0
314,0,3,-0.07024245079563585,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,1,0,1,0,0
315,0,2,1.1085204568205387,1,1,0.1076293552428666,0,0.6792945838081278,0,1,0,1,0,1,0,0
316,1,3,-0.22741083847779245,0,0,-0.7910362654711258,0,-0.5609748304808925,1,0,0,1,1,0,0,0
317,1,2,-0.38457922615994905,1,0,0.0954164367952591,0,0.059159876663617626,0,0,0,1,0,0,1,0
318,0,2,1.9729465890724,0,0,-0.490803648689901,0,-0.5609748304808925,1,1,0,1,0,0,0,1
319,1,1,0.16551013072759907,0,2,2.0316232164746784,1,0.6792945838081278,0,0,0,1,1,0,0,0
320,1,1,0.8727678752973038,1,1,2.0316232164746784,1,0.6792945838081278,0,0,0,0,0,0,1,0
321,0,3,-0.5417476138421057,0,0,-0.8205524467753036,0,-0.5609748304808925,1,1,0,1,0,1,0,0
322,0,3,-0.14882664463671416,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,1,0,1,0,0
323,1,2,0.08692593688652077,0,0,-0.5714089104441106,0,-0.5609748304808925,1,0,1,0,1,0,0,0
324,1,2,-0.5417476138421057,1,1,0.24197145816654914,0,0.6792945838081278,0,0,0,1,0,0,1,0
325,0,3,-0.30599503231887076,8,2,2.0316232164746784,0,5.64037224096421,0,1,0,1,0,1,0,0
326,1,1,0.5584310999329906,0,0,2.0316232164746784,1,-0.5609748304808925,1,0,0,0,1,0,0,0
327,0,3,2.267637315976444,0,0,-0.8700147664881139,0,-0.5609748304808925,1,1,0,1,0,1,0,0
328,1,2,0.5584310999329906,0,0,-0.539655322480331,1,-0.5609748304808925,1,0,0,1,0,0,1,0
329,1,3,0.16551013072759907,1,1,-0.17204647720734526,0,0.6792945838081278,0,0,0,1,0,0,1,0
330,1,1,-1.0132527768885755,0,1,1.6576538832741783,1,0.059159876663617626,0,0,0,0,1,0,0,0
331,1,3,-0.5810397107626448,2,0,-0.03892566612842342,0,0.6792945838081278,0,0,1,0,1,0,0,0
332,0,1,1.3049809414232345,0,0,0.21754562127133412,1,-0.5609748304808925,1,1,0,1,0,1,0,0
333,0,1,0.7155994876151472,0,1,2.0316232164746784,1,0.059159876663617626,0,1,0,1,0,1,0,0
334,0,3,-1.0132527768885755,2,0,-0.29539695352818096,0,0.6792945838081278,0,1,0,1,0,1,0,0
335,1,1,0.4798469060919123,1,0,2.0316232164746784,0,0.059159876663617626,0,0,0,1,0,0,1,0
336,0,3,-0.30599503231887076,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,1,0,1,0,0
337,0,1,0.008341743045442463,1,0,2.0316232164746784,1,0.059159876663617626,0,1,0,1,0,1,0,0
338,1,1,0.9513520691383821,0,0,2.0316232164746784,1,-0.5609748304808925,1,0,0,0,1,0,0,0
339,1,3,1.2656888445026953,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
340,0,1,1.2656888445026953,0,0,0.5595073378043441,1,-0.5609748304808925,1,1,0,1,0,1,0,0
341,1,2,-2.1134314906636718,1,1,0.0954164367952591,1,0.6792945838081278,0,1,0,1,0,0,0,0
342,1,1,-0.38457922615994905,3,2,2.0316232164746784,1,2.5396987052416584,0,0,0,1,1,0,0,0
343,0,2,-0.07024245079563585,0,0,-0.539655322480331,0,-0.5609748304808925,1,1,0,1,0,1,0,0
344,0,2,-0.30599503231887076,0,0,-0.539655322480331,0,-0.5609748304808925,1,1,0,1,0,1,0,0
345,0,2,0.5584310999329906,0,0,-0.539655322480331,0,-0.5609748304808925,1,1,0,1,0,1,0,0
346,1,2,-0.38457922615994905,0,0,-0.539655322480331,1,-0.5609748304808925,1,0,0,1,1,0,0,0
347,1,2,0.8727678752973038,0,0,-0.539655322480331,0,-0.5609748304808925,1,0,0,1,1,0,0,0
348,1,3,-0.5810397107626448,1,0,-0.3882151337299979,0,0.059159876663617626,0,0,0,1,0,0,1,0
349,1,3,-2.0348472968225937,1,1,-0.39798546848808397,0,0.6792945838081278,0,1,0,1,0,0,0,0
350,0,3,1.0299362629794604,0,0,-0.7515494575463212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
351,0,3,-0.4631634200010274,0,0,-0.7240703910392043,0,-0.5609748304808925,1,1,0,1,0,1,0,0
352,0,1,0.8727678752973038,0,0,0.5350815009091292,1,-0.5609748304808925,1,1,0,1,0,1,0,0
353,0,3,-1.0918369707296538,1,1,-0.8215685615901446,0,0.6792945838081278,0,1,0,0,0,1,0,0
354,0,3,-0.30599503231887076,1,0,-0.30516728828626694,0,0.059159876663617626,0,1,0,1,0,1,0,0
355,0,3,-0.30599503231887076,0,0,-0.8217737386200644,0,-0.5609748304808925,1,1,0,0,0,1,0,0
356,0,3,-0.07024245079563585,0,0,-0.710636180746836,0,-0.5609748304808925,1,1,0,1,0,1,0,0
357,1,1,-0.5417476138421057,0,1,1.5121149767177293,1,0.059159876663617626,0,0,0,1,1,0,0,0
358,0,2,0.7155994876151472,0,0,-0.539655322480331,0,-0.5609748304808925,1,0,0,1,1,0,0,0
359,1,3,-0.5810397107626448,0,0,-0.789814973626365,0,-0.5609748304808925,1,0,1,0,1,0,0,0
360,1,3,-0.5810397107626448,0,0,-0.789814973626365,0,-0.5609748304808925,1,0,1,0,1,0,0,0
361,0,3,0.8727678752973038,1,4,0.18823461699707605,0,2.5396987052416584,0,1,0,1,0,1,0,0
362,0,2,0.008341743045442463,1,0,0.1794803970538311,0,0.059159876663617626,0,1,0,0,0,1,0,0
363,0,3,1.2656888445026953,0,1,-0.46861521845428766,0,0.059159876663617626,0,0,0,0,0,0,1,0
364,0,3,0.4798469060919123,0,0,-0.8303227815333896,0,-0.5609748304808925,1,1,0,1,0,1,0,0
365,0,3,-0.30599503231887076,1,0,-0.417526138004256,0,0.059159876663617626,0,1,1,0,0,1,0,0
366,0,3,0.08692593688652077,0,0,-0.8205524467753036,0,-0.5609748304808925,1,1,0,1,0,1,0,0
367,1,1,2.267637315976444,1,0,2.0316232164746784,1,0.059159876663617626,0,0,0,0,0,0,1,0
368,1,3,-0.5810397107626448,0,0,-0.8215685615901446,0,-0.5609748304808925,1,0,0,0,0,0,1,0
369,1,3,-0.5810397107626448,0,0,-0.7961266098800885,0,-0.5609748304808925,1,0,1,0,1,0,0,0
370,1,1,-0.38457922615994905,0,0,2.0316232164746784,1,-0.5609748304808925,1,0,0,0,0,0,1,0
371,1,1,-0.30599503231887076,1,0,1.533692761030962,1,0.059159876663617626,0,1,0,0,0,1,0,0
372,0,3,-0.8560843892064189,1,0,-0.8573963791480459,0,0.059159876663617626,0,1,0,1,0,1,0,0
373,0,3,-0.7775001953653405,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
374,0,1,-0.5417476138421057,0,0,2.0316232164746784,0,-0.5609748304808925,1,1,0,0,0,1,0,0
375,0,3,-2.0348472968225937,3,1,-0.14517805662260871,0,1.9195639980971482,0,0,0,1,1,0,0,0
376,1,1,0.4798469060919123,1,0,2.0316232164746784,0,0.059159876663617626,0,0,0,0,0,0,1,0
377,1,3,-0.5417476138421057,0,0,-0.8205524467753036,0,-0.5609748304808925,1,0,0,1,1,0,0,0
378,0,1,-0.14882664463671416,0,2,2.0316232164746784,1,0.6792945838081278,0,1,0,0,0,1,0,0
379,0,3,-0.6989160015242623,0,0,-0.9787097406718207,0,-0.5609748304808925,1,1,0,0,0,1,0,0
380,0,3,-0.7775001953653405,0,0,-0.7949053180353277,0,-0.5609748304808925,1,1,0,1,0,1,0,0
381,1,1,1.0299362629794604,0,0,2.0316232164746784,0,-0.5609748304808925,1,0,0,0,1,0,0,0
382,1,3,-2.1920156845047503,0,2,-0.4057186884491091,0,0.6792945838081278,0,0,0,0,1,0,0,0
383,0,3,0.24409432456867738,0,0,-0.7875775669667633,0,-0.5609748304808925,1,1,0,1,0,1,0,0
384,1,1,0.4798469060919123,1,0,1.3655599553464393,0,0.059159876663617626,0,0,0,1,0,0,1,0
385,0,3,-0.30599503231887076,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,1,0,1,0,0
386,0,2,-0.8560843892064189,0,0,2.0316232164746784,0,-0.5609748304808925,1,1,0,1,0,1,0,0
387,0,3,-2.1920156845047503,5,2,1.1164164190152461,0,3.779968119530679,0,1,0,1,0,0,0,0
388,1,2,0.5584310999329906,0,0,-0.539655322480331,0,-0.5609748304808925,1,0,0,1,1,0,0,0
389,0,3,-0.30599503231887076,0,0,-0.7971427246949295,0,-0.5609748304808925,1,1,1,0,0,1,0,0
390,1,2,-0.9346685830474972,0,0,-0.588506996270761,0,-0.5609748304808925,1,0,0,0,1,0,0,0
391,1,1,0.5584310999329906,1,2,2.0316232164746784,1,1.299429290952638,0,1,0,1,0,1,0,0
392,1,3,-0.620331807683184,0,0,-0.7938892032204868,0,-0.5609748304808925,1,1,0,1,0,1,0,0
393,0,3,-0.07024245079563585,2,0,-0.7875775669667633,0,0.6792945838081278,0,1,0,1,0,1,0,0
394,1,1,-0.4631634200010274,1,0,2.0316232164746784,1,0.059159876663617626,0,0,0,0,1,0,0,0
395,1,3,-0.38457922615994905,0,2,-0.35890412945574,1,0.6792945838081278,0,0,0,1,0,0,1,0
396,0,3,-0.5417476138421057,0,0,-0.7938892032204868,0,-0.5609748304808925,1,1,0,1,0,1,0,0
397,0,3,0.16551013072759907,0,0,-0.7910362654711258,0,-0.5609748304808925,1,0,0,1,1,0,0,0
398,0,2,1.3442730383437738,0,0,0.0954164367952591,0,-0.5609748304808925,1,1,0,1,0,1,0,0
399,0,2,-0.4631634200010274,0,0,-0.661784506956406,0,-0.5609748304808925,1,1,0,1,0,0,0,1
400,1,2,-0.07024245079563585,0,0,-0.5567534083069815,0,-0.5609748304808925,1,0,0,1,0,0,1,0
401,1,3,0.7941836814562255,0,0,-0.7875775669667633,0,-0.5609748304808925,1,1,0,1,0,1,0,0
402,0,3,-0.22741083847779245,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
403,0,3,-0.620331807683184,1,0,-0.6947593867649463,0,0.059159876663617626,0,0,0,1,1,0,0,0
404,0,3,-0.07024245079563585,1,0,-0.4004280521776055,0,0.059159876663617626,0,1,0,1,0,1,0,0
405,0,3,-0.6989160015242623,0,0,-0.7515494575463212,0,-0.5609748304808925,1,0,0,1,1,0,0,0
406,0,2,0.401262712250834,1,0,-0.14884193215689093,0,0.059159876663617626,0,1,0,1,0,1,0,0
407,0,3,1.7371940075491652,0,0,-0.7961266098800885,0,-0.5609748304808925,1,1,0,1,0,1,0,0
408,1,2,-2.0348472968225937,1,1,-0.25875819818535845,0,0.6792945838081278,0,1,0,1,0,0,0,0
409,0,3,-0.620331807683184,0,0,-0.7949053180353277,0,-0.5609748304808925,1,1,0,1,0,1,0,0
410,0,3,-0.5810397107626448,3,1,0.06936383916282275,0,1.9195639980971482,0,0,0,1,1,0,0,0
411,0,3,-0.30599503231887076,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,1,0,1,0,0
412,0,3,-0.30599503231887076,0,0,-0.839687647399015,0,-0.5609748304808925,1,1,1,0,0,1,0,0
413,1,1,0.3226785184097557,1,0,2.0316232164746784,1,0.059159876663617626,0,0,1,0,1,0,0,0
414,0,2,0.08692593688652077,0,0,-1.1747270817559212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
415,1,3,1.187104650661617,0,0,-0.7875775669667633,0,-0.5609748304808925,1,1,0,1,0,1,0,0
416,0,3,-0.5810397107626448,0,0,-0.7814711077429595,0,-0.5609748304808925,1,0,0,1,0,0,1,0
417,1,2,0.401262712250834,1,1,0.41295231643305413,0,0.6792945838081278,0,0,0,1,0,0,1,0
418,1,2,-0.8560843892064189,0,2,-0.539655322480331,0,0.6792945838081278,0,0,0,1,1,0,0,0
419,0,2,0.08692593688652077,0,0,-0.539655322480331,0,-0.5609748304808925,1,1,0,1,0,1,0,0
420,0,3,-1.4847579399350452,0,2,0.005040840282963516,0,0.6792945838081278,0,0,0,1,1,0,0,0
421,0,3,-0.30599503231887076,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,0,0,1,0,0
422,0,3,-0.620331807683184,0,0,-0.7969424328323887,0,-0.5609748304808925,1,1,1,0,0,1,0,0
423,0,3,0.008341743045442463,0,0,-0.7900201506562848,0,-0.5609748304808925,1,1,0,1,0,1,0,0
424,0,3,-0.07024245079563585,1,1,-0.471262979173729,0,0.6792945838081278,0,0,0,1,0,0,1,0
425,0,3,-0.8560843892064189,1,1,-0.18731262526685463,0,0.6792945838081278,0,1,0,1,0,1,0,0
426,0,3,-0.30599503231887076,0,0,-0.8205524467753036,0,-0.5609748304808925,1,1,0,1,0,1,0,0
427,1,2,-0.07024245079563585,1,0,0.0954164367952591,0,0.059159876663617626,0,0,0,1,0,0,1,0
428,1,2,-0.7775001953653405,0,0,0.0954164367952591,0,-0.5609748304808925,1,0,0,1,1,0,0,0
429,0,3,-0.30599503231887076,0,0,-0.7961266098800885,0,-0.5609748304808925,1,1,1,0,0,1,0,0
430,1,3,0.24409432456867738,0,0,-0.7814711077429595,1,-0.5609748304808925,1,1,0,1,0,1,0,0
431,1,1,-0.07024245079563585,0,0,0.12228485737999564,1,-0.5609748304808925,1,1,0,1,0,1,0,0
432,1,3,-0.5810397107626448,1,0,-0.3882151337299979,0,0.059159876663617626,0,0,0,1,0,0,1,0
433,1,2,1.0299362629794604,1,0,0.0954164367952591,0,0.059159876663617626,0,0,0,1,0,0,1,0
434,0,3,-0.9346685830474972,0,0,-0.8266589059991073,0,-0.5609748304808925,1,1,0,1,0,1,0,0
435,0,1,1.658609813708087,1,0,1.5560814831291163,1,0.059159876663617626,0,1,0,1,0,1,0,0
436,1,1,-1.170421164570732,1,2,2.0316232164746784,1,1.299429290952638,0,0,0,1,1,0,0,0
437,0,3,-0.620331807683184,2,2,0.5045492047901105,0,1.9195639980971482,0,0,0,1,1,0,0,0
438,1,2,-0.38457922615994905,2,3,-0.25875819818535845,0,2.5396987052416584,0,0,0,1,0,0,1,0
439,0,1,2.267637315976444,1,4,2.0316232164746784,1,2.5396987052416584,0,1,0,1,0,1,0,0
440,0,2,0.16551013072759907,0,0,-0.661784506956406,0,-0.5609748304808925,1,1,0,1,0,1,0,0
441,1,2,1.2656888445026953,1,1,0.1076293552428666,0,0.6792945838081278,0,0,0,1,0,0,1,0
442,0,3,-0.6989160015242623,0,0,-0.710636180746836,0,-0.5609748304808925,1,1,0,1,0,1,0,0
443,0,3,-0.30599503231887076,1,0,-0.7949053180353277,0,0.059159876663617626,0,1,0,1,0,1,0,0
444,1,2,-0.07024245079563585,0,0,-0.539655322480331,0,-0.5609748304808925,1,0,0,1,1,0,0,0
445,1,3,-0.30599503231887076,0,0,-0.7784178781310577,0,-0.5609748304808925,1,1,0,1,0,1,0,0
446,1,1,-1.9562631029815152,0,2,2.0316232164746784,1,0.6792945838081278,0,1,0,1,0,0,0,0
447,1,2,-1.2490053584118104,0,1,-0.22211944284253596,0,0.059159876663617626,0,0,0,1,1,0,0,0
448,1,1,0.401262712250834,0,0,0.12228485737999564,0,-0.5609748304808925,1,1,0,1,0,1,0,0
449,1,3,-1.877678909140437,2,1,-0.23392689239768297,0,1.299429290952638,0,0,0,0,1,0,0,0
450,1,1,1.8157782013902435,0,0,0.3152489688521941,1,-0.5609748304808925,1,1,0,1,0,0,0,1
451,0,2,0.5584310999329906,1,2,0.18090686592851163,0,1.299429290952638,0,1,0,1,0,1,0,0
452,0,3,-0.30599503231887076,1,0,-0.19932036668454228,0,0.059159876663617626,0,1,0,1,0,1,0,0
453,0,1,0.08692593688652077,0,0,0.18090686592851163,1,-0.5609748304808925,1,1,0,0,0,1,0,0
454,1,1,1.5800256198670086,1,0,2.0316232164746784,1,0.059159876663617626,0,1,0,0,0,1,0,0
455,0,3,-0.30599503231887076,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
456,1,3,0.008341743045442463,0,0,-0.7890040358414437,0,-0.5609748304808925,1,1,0,0,0,1,0,0
457,0,1,2.267637315976444,0,0,0.12228485737999564,1,-0.5609748304808925,1,1,0,1,0,1,0,0
458,1,1,0.4798469060919123,1,0,1.358842850200255,1,0.059159876663617626,0,0,0,1,0,0,1,0
459,1,2,1.658609813708087,0,0,-0.661784506956406,0,-0.5609748304808925,1,0,0,1,1,0,0,0
460,0,3,-0.30599503231887076,0,0,-0.7961266098800885,0,-0.5609748304808925,1,1,1,0,0,1,0,0
461,1,1,1.5014414260259303,0,0,0.12228485737999564,1,-0.5609748304808925,1,1,0,1,0,1,0,0
462,0,3,0.401262712250834,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
463,0,1,1.422857232184852,0,0,0.7060623591756342,1,-0.5609748304808925,1,1,0,1,0,1,0,0
464,0,2,1.5014414260259303,0,0,-0.539655322480331,0,-0.5609748304808925,1,1,0,1,0,1,0,0
465,0,3,-0.30599503231887076,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
466,0,3,0.7155994876151472,0,0,-0.8303227815333896,0,-0.5609748304808925,1,1,0,1,0,1,0,0
467,0,2,0.08692593688652077,0,0,-1.1747270817559212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
468,0,1,2.1301149767545566,0,0,0.12228485737999564,0,-0.5609748304808925,1,1,0,1,0,1,0,0
469,0,3,-0.30599503231887076,0,0,-0.7973479017248494,0,-0.5609748304808925,1,1,1,0,0,1,0,0
470,1,3,-2.2116617329650197,2,1,-0.23392689239768297,0,1.299429290952638,0,0,0,0,1,0,0,0
471,0,3,-0.30599503231887076,0,0,-0.8205524467753036,0,-0.5609748304808925,1,1,0,1,0,1,0,0
472,0,3,0.7155994876151472,0,0,-0.7515494575463212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
473,1,2,0.3226785184097557,1,2,0.18090686592851163,0,1.299429290952638,0,0,0,1,0,0,1,0
474,1,2,-0.4631634200010274,0,0,-0.5009794523404475,1,-0.5609748304808925,1,0,0,0,0,0,1,0
475,0,3,-0.5417476138421057,0,0,-0.6941487408425658,0,-0.5609748304808925,1,0,0,1,1,0,0,0
476,0,1,0.8727678752973038,0,0,1.3655599553464393,1,-0.5609748304808925,1,1,0,1,0,1,0,0
477,0,2,0.401262712250834,1,0,-0.14884193215689093,0,0.059159876663617626,0,1,0,1,0,1,0,0
478,0,3,0.008341743045442463,1,0,-0.8305279585633094,0,0.059159876663617626,0,1,0,1,0,1,0,0
479,0,3,-0.5417476138421057,0,0,-0.8073234135128551,0,-0.5609748304808925,1,1,0,1,0,1,0,0
480,1,3,-2.1134314906636718,0,1,-0.5744621400560124,0,0.059159876663617626,0,0,0,1,1,0,0,0
481,0,3,-1.5633421337761237,5,2,1.1164164190152461,0,3.779968119530679,0,1,0,1,0,0,0,0
482,0,2,0.08692593688652077,0,0,-1.1747270817559212,0,-0.5609748304808925,1,1,0,1,0,1,0,0
483,0,3,1.658609813708087,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
484,1,3,2.267637315976444,0,0,-0.7063616592901734,0,-0.5609748304808925,1,0,0,1,0,0,1,0
485,1,1,-0.30599503231887076,1,0,2.0316232164746784,1,0.059159876663617626,0,1,0,0,0,1,0,0
486,0,3,-0.5810397107626448,3,1,0.06936383916282275,0,1.9195639980971482,0,0,0,1,1,0,0,0
487,1,1,0.4798469060919123,1,0,2.0316232164746784,1,0.059159876663617626,0,0,0,1,0,0,1,0
488,0,1,2.267637315976444,0,0,0.2761676298198501,1,-0.5609748304808925,1,1,0,0,0,1,0,0
489,0,3,0.08692593688652077,0,0,-0.7814711077429595,0,-0.5609748304808925,1,1,0,1,0,1,0,0
490,1,3,-1.5633421337761237,1,1,-0.39798546848808397,0,0.6792945838081278,0,1,0,1,0,0,0,0
